date,store_id,zone,labor_hours,wage_cost,total_revenue,total_cost,profit,rev_per_hour,profit_per_hour,labor_cost_pct,staffing_action
2024-01-26,S5,Warehouse,16,272,28119.15,20370.07,7749.080000000002,1757.446875,484.3175000000001,0.9673123120720221,Optimal
2024-01-27,S1,Checkout,15,315,29650.88,20975.46,8675.420000000002,1976.7253333333333,578.3613333333335,1.0623630732038982,Optimal
2024-01-27,S1,Floor,39,702,29650.88,20975.46,8675.420000000002,760.2789743589744,222.44666666666672,2.3675519917115446,Optimal
2024-01-27,S1,Warehouse,27,459,29650.88,20975.46,8675.420000000002,1098.1807407407407,321.31185185185194,1.5480147638113944,Optimal
2024-01-27,S2,Checkout,37,555,23712.97,17806.98,5905.990000000002,640.8910810810811,159.6213513513514,2.3404913007522885,Optimal
2024-01-27,S2,Floor,28,672,23712.97,17806.98,5905.990000000002,846.8917857142858,210.92821428571435,2.833892169559528,Optimal
2024-01-27,S2,Warehouse,17,391,23712.97,17806.98,5905.990000000002,1394.8805882352942,347.4111764705883,1.6488866641335944,Optimal
2024-01-27,S3,Checkout,22,506,19788.19,14315.22,5472.969999999999,899.4631818181817,248.77136363636362,2.5570807638293345,Optimal
2024-01-27,S3,Floor,33,627,19788.19,14315.22,5472.969999999999,599.6421212121212,165.84757575757573,3.1685565986580886,Optimal
2024-01-27,S3,Warehouse,37,666,19788.19,14315.22,5472.969999999999,534.8159459459459,147.9181081081081,3.3656438512061992,Optimal
2024-01-27,S4,Checkout,19,418,13062.81,9438.97,3623.84,687.5163157894737,190.72842105263157,3.199924059218499,Optimal
2024-01-27,S4,Floor,36,612,13062.81,9438.97,3623.84,362.8558333333333,100.66222222222223,4.685056278090243,Optimal
2024-01-27,S4,Warehouse,11,231,13062.81,9438.97,3623.84,1187.5281818181818,329.44,1.7683790853575916,Optimal
2024-01-27,S5,Checkout,35,700,19781.85,13976.32,5805.529999999999,565.1957142857142,165.87228571428568,3.5385972494989093,Optimal
2024-01-27,S5,Floor,36,828,19781.85,13976.32,5805.529999999999,549.4958333333333,161.2647222222222,4.185655032264425,Optimal
2024-01-27,S5,Warehouse,34,782,19781.85,13976.32,5805.529999999999,581.8191176470588,170.75088235294115,3.953118641583068,Optimal
2024-01-28,S1,Checkout,14,224,14649.63,10754.93,3894.699999999999,1046.4021428571427,278.19285714285706,1.5290488565240214,Optimal
2024-01-28,S1,Floor,10,210,14649.63,10754.93,3894.699999999999,1464.963,389.4699999999999,1.4334833029912701,Optimal
2024-01-28,S1,Warehouse,37,703,14649.63,10754.93,3894.699999999999,395.93594594594595,105.26216216216213,4.798756009537442,Optimal
2024-01-28,S2,Checkout,16,272,29564.64,21072.49,8492.149999999998,1847.79,530.7593749999999,0.9200179674097164,Optimal
2024-01-28,S2,Floor,36,792,29564.64,21072.49,8492.149999999998,821.24,235.8930555555555,2.678875846281233,Optimal
2024-01-28,S2,Warehouse,10,200,29564.64,21072.49,8492.149999999998,2956.464,849.2149999999998,0.6764837995659679,Optimal
2024-01-28,S3,Checkout,30,660,19332.87,14253.14,5079.73,644.429,169.32433333333333,3.4138749187265005,Optimal
2024-01-28,S3,Floor,10,220,19332.87,14253.14,5079.73,1933.2869999999998,507.97299999999996,1.137958306242167,Optimal
2024-01-28,S3,Warehouse,39,741,19332.87,14253.14,5079.73,495.71461538461534,130.24948717948718,3.832850476933844,Optimal
2024-01-28,S4,Checkout,23,368,25612.87,18031.09,7581.779999999999,1113.6030434782608,329.64260869565214,1.4367776824697898,Optimal
2024-01-28,S4,Floor,39,663,25612.87,18031.09,7581.779999999999,656.7402564102564,194.40461538461537,2.5885424007539957,Optimal
2024-01-28,S4,Warehouse,36,756,25612.87,18031.09,7581.779999999999,711.468611111111,210.60499999999996,2.951641108552068,Optimal
2024-01-28,S5,Checkout,15,285,19909.31,14162.78,5746.530000000001,1327.2873333333334,383.10200000000003,1.4314910963765193,Optimal
2024-01-28,S5,Floor,35,630,19909.31,14162.78,5746.530000000001,568.8374285714286,164.18657142857145,3.164348739358622,Optimal
2024-01-28,S5,Warehouse,32,576,19909.31,14162.78,5746.530000000001,622.1659375,179.57906250000002,2.8931188474135965,Optimal
2024-01-29,S1,Checkout,39,702,11581.87,8445.25,3136.620000000001,296.9710256410257,80.42615384615387,6.061197371408935,Optimal
2024-01-29,S1,Floor,37,740,11581.87,8445.25,3136.620000000001,313.02351351351354,84.77351351351354,6.389296374419675,Optimal
2024-01-29,S1,Warehouse,18,324,11581.87,8445.25,3136.620000000001,643.4372222222223,174.25666666666672,2.7974757098810468,Optimal
2024-01-29,S2,Checkout,39,780,24954.39,17667.28,7287.110000000001,639.8561538461538,186.84897435897437,3.125702531698831,Optimal
2024-01-29,S2,Floor,33,693,24954.39,17667.28,7287.110000000001,756.1936363636363,220.82151515151517,2.7770664800862694,Optimal
2024-01-29,S2,Warehouse,38,836,24954.39,17667.28,7287.110000000001,656.6944736842105,191.76605263157896,3.350111944231055,Optimal
2024-01-29,S3,Checkout,31,651,20846.21,14883.4,5962.8099999999995,672.4583870967741,192.34870967741935,3.122869816623741,Optimal
2024-01-29,S3,Floor,16,336,20846.21,14883.4,5962.8099999999995,1302.888125,372.67562499999997,1.6118037763219308,Optimal
2024-01-29,S3,Warehouse,24,552,20846.21,14883.4,5962.8099999999995,868.5920833333333,248.45041666666665,2.647963346814601,Optimal
2024-01-29,S4,Checkout,34,782,21169.68,15193.17,5976.51,622.6376470588235,175.77970588235294,3.693962308357991,Optimal
2024-01-29,S4,Floor,28,588,21169.68,15193.17,5976.51,756.0600000000001,213.4467857142857,2.777557336719308,Optimal
2024-01-29,S4,Warehouse,8,160,21169.68,15193.17,5976.51,2646.21,747.06375,0.7557979147535532,Optimal
2024-01-29,S5,Checkout,35,735,24308.73,17688.97,6619.759999999998,694.5351428571429,189.13599999999997,3.0236050998962103,Optimal
2024-01-29,S5,Floor,39,624,24308.73,17688.97,6619.759999999998,623.3007692307692,169.73743589743586,2.566979023585354,Optimal
2024-01-29,S5,Warehouse,22,330,24308.73,17688.97,6619.759999999998,1104.9422727272727,300.89818181818174,1.3575369836268698,Optimal
2024-01-30,S1,Checkout,27,513,13452.95,9478.4,3974.550000000001,498.2574074074074,147.2055555555556,3.8132900218911097,Optimal
2024-01-30,S1,Floor,24,504,13452.95,9478.4,3974.550000000001,560.5395833333333,165.60625000000005,3.746390196945651,Optimal
2024-01-30,S1,Warehouse,13,312,13452.95,9478.4,3974.550000000001,1034.8423076923077,305.7346153846155,2.319193931442546,Optimal
2024-01-30,S2,Checkout,32,704,27964.02,20638.33,7325.689999999999,873.875625,228.92781249999996,2.5175207284217365,Optimal
2024-01-30,S2,Floor,11,176,27964.02,20638.33,7325.689999999999,2542.183636363636,665.9718181818181,0.6293801821054341,Optimal
2024-01-30,S2,Warehouse,39,936,27964.02,20638.33,7325.689999999999,717.0261538461539,187.8382051282051,3.3471582411970813,Optimal
2024-01-30,S3,Checkout,34,748,22918.63,16455.74,6462.889999999999,674.0773529411765,190.08499999999998,3.2637203881732892,Optimal
2024-01-30,S3,Floor,24,408,22918.63,16455.74,6462.889999999999,954.9429166666667,269.2870833333333,1.7802111208217941,Optimal
2024-01-30,S3,Warehouse,28,672,22918.63,16455.74,6462.889999999999,818.5225,230.81749999999997,2.93211243429472,Optimal
2024-01-30,S4,Checkout,18,396,21250.44,15000.69,6249.749999999998,1180.58,347.20833333333326,1.8634908265428858,Optimal
2024-01-30,S4,Floor,10,230,21250.44,15000.69,6249.749999999998,2125.044,624.9749999999998,1.0823305305678377,Optimal
2024-01-30,S4,Warehouse,13,299,21250.44,15000.69,6249.749999999998,1634.6492307692306,480.7499999999999,1.407029689738189,Optimal
2024-01-30,S5,Checkout,30,510,27613.510000000002,19707.21,7906.300000000003,920.4503333333334,263.5433333333334,1.8469220320053479,Optimal
2024-01-30,S5,Floor,39,936,27613.510000000002,19707.21,7906.300000000003,708.038717948718,202.7256410256411,3.389645141092168,Optimal
2024-01-30,S5,Warehouse,15,360,27613.510000000002,19707.21,7906.300000000003,1840.900666666667,527.0866666666668,1.303709669650834,Optimal
2024-01-31,S1,Checkout,26,624,20744.85,15348.06,5396.789999999999,797.8788461538461,207.56884615384612,3.007975473430755,Optimal
2024-01-31,S1,Floor,25,475,20744.85,15348.06,5396.789999999999,829.794,215.87159999999997,2.2897249196788603,Optimal
2024-01-31,S1,Warehouse,30,690,20744.85,15348.06,5396.789999999999,691.495,179.89299999999997,3.326126725428239,Optimal
2024-01-31,S2,Checkout,8,176,28017.07,20703.56,7313.509999999998,3502.13375,914.1887499999998,0.6281884579650906,Optimal
2024-01-31,S2,Floor,12,216,28017.07,20703.56,7313.509999999998,2334.755833333333,609.4591666666665,0.7709585620480657,Optimal
2024-01-31,S2,Warehouse,24,528,28017.07,20703.56,7313.509999999998,1167.3779166666666,304.72958333333327,1.884565373895272,Optimal
2024-01-31,S3,Checkout,34,748,23092.69,16887.100000000002,6205.5899999999965,679.1967647058823,182.51735294117637,3.239120258402118,Optimal
2024-01-31,S3,Floor,27,648,23092.69,16887.100000000002,6205.5899999999965,855.2848148148148,229.83666666666653,2.8060827907013,Optimal
2024-01-31,S3,Warehouse,14,224,23092.69,16887.100000000002,6205.5899999999965,1649.4778571428571,443.25642857142833,0.9700039276498321,Optimal
2024-01-31,S4,Checkout,25,550,26772.26,19261.27,7510.989999999998,1070.8904,300.4395999999999,2.0543652272912336,Optimal
2024-01-31,S4,Floor,24,384,26772.26,19261.27,7510.989999999998,1115.5108333333333,312.95791666666656,1.4343204495996975,Optimal
2024-01-31,S4,Warehouse,28,672,26772.26,19261.27,7510.989999999998,956.1521428571428,268.24964285714276,2.5100607867994706,Optimal
2024-01-31,S5,Checkout,31,620,22446.14,15908.39,6537.75,724.0690322580645,210.8951612903226,2.762167570905287,Optimal
2024-01-31,S5,Floor,34,544,22446.14,15908.39,6537.75,660.1805882352941,192.28676470588235,2.423579288020123,Optimal
2024-01-31,S5,Warehouse,12,228,22446.14,15908.39,6537.75,1870.5116666666665,544.8125,1.0157648486554927,Optimal
2024-02-01,S1,Checkout,13,247,23861.61,17145.3,6716.310000000001,1835.5084615384617,516.6392307692308,1.0351355168406489,Optimal
2024-02-01,S1,Floor,29,638,23861.61,17145.3,6716.310000000001,822.8141379310345,231.59689655172417,2.6737508491673445,Optimal
2024-02-01,S1,Warehouse,15,285,23861.61,17145.3,6716.310000000001,1590.7740000000001,447.7540000000001,1.1943871348161335,Optimal
2024-02-01,S2,Checkout,25,575,28186.59,19122.43,9064.16,1127.4636,362.5664,2.0399771664468815,Optimal
2024-02-01,S2,Floor,33,726,28186.59,19122.43,9064.16,854.1390909090909,274.67151515151517,2.5756929092877145,Optimal
2024-02-01,S2,Warehouse,32,672,28186.59,19122.43,9064.16,880.8309375,283.255,2.3841124449605293,Optimal
2024-02-01,S3,Checkout,32,640,25407.77,17661.94,7745.830000000002,793.9928125,242.05718750000005,2.5189144895439464,Optimal
2024-02-01,S3,Floor,31,589,25407.77,17661.94,7745.830000000002,819.6054838709678,249.8654838709678,2.3181884911584136,Optimal
2024-02-01,S3,Warehouse,25,550,25407.77,17661.94,7745.830000000002,1016.3108,309.8332000000001,2.164692139451829,Optimal
2024-02-01,S4,Checkout,26,442,27162.65,18790.77,8371.880000000001,1044.7173076923077,321.99538461538464,1.6272344561373795,Optimal
2024-02-01,S4,Floor,34,816,27162.65,18790.77,8371.880000000001,798.9014705882354,246.23176470588237,3.0041251497920856,Optimal
2024-02-01,S4,Warehouse,9,162,27162.65,18790.77,8371.880000000001,3018.0722222222225,930.208888888889,0.5964071988557816,Optimal
2024-02-01,S5,Checkout,17,272,31452.28,22273.19,9179.09,1850.1341176470587,539.9464705882353,0.8648021701447399,Optimal
2024-02-01,S5,Floor,12,252,31452.28,22273.19,9179.09,2621.023333333333,764.9241666666667,0.801213775281156,Optimal
2024-02-01,S5,Warehouse,21,399,31452.28,22273.19,9179.09,1497.727619047619,437.0995238095238,1.2685884775284972,Optimal
2024-02-02,S1,Checkout,23,552,19856.57,14195.18,5661.389999999999,863.3291304347825,246.1473913043478,2.7799363132706203,Optimal
2024-02-02,S1,Floor,20,420,19856.57,14195.18,5661.389999999999,992.8285,283.06949999999995,2.1151689340102546,Optimal
2024-02-02,S1,Warehouse,21,504,19856.57,14195.18,5661.389999999999,945.5509523809524,269.59,2.5382027208123055,Optimal
2024-02-02,S2,Checkout,29,522,18109.08,12980.19,5128.890000000001,624.4510344827587,176.858275862069,2.8825318569469016,Optimal
2024-02-02,S2,Floor,39,936,18109.08,12980.19,5128.890000000001,464.33538461538467,131.51000000000002,5.168677812456513,Optimal
2024-02-02,S2,Warehouse,24,528,18109.08,12980.19,5128.890000000001,754.5450000000001,213.70375000000004,2.915664407026751,Optimal
2024-02-02,S3,Checkout,36,864,35272.28,25475.86,9796.419999999998,979.7855555555556,272.12277777777774,2.449515596950353,Optimal
2024-02-02,S3,Floor,14,308,35272.28,25475.86,9796.419999999998,2519.4485714285715,699.7442857142856,0.8732069489128573,Optimal
2024-02-02,S3,Warehouse,19,399,35272.28,25475.86,9796.419999999998,1856.435789473684,515.6010526315789,1.1311999110916562,Optimal
2024-02-02,S4,Checkout,29,435,21897.670000000002,16066.15,5831.520000000002,755.0920689655173,201.0868965517242,1.986512720303119,Optimal
2024-02-02,S4,Floor,13,273,21897.670000000002,16066.15,5831.520000000002,1684.436153846154,448.57846153846174,1.2467079830867849,Optimal
2024-02-02,S4,Warehouse,28,504,21897.670000000002,16066.15,5831.520000000002,782.0596428571429,208.2685714285715,2.3016147380063723,Optimal
2024-02-02,S5,Checkout,38,760,24896.96,17437.19,7459.77,655.1831578947368,196.30973684210528,3.052581519992802,Optimal
2024-02-02,S5,Floor,35,770,24896.96,17437.19,7459.77,711.3417142857143,213.13628571428572,3.092747066308497,Optimal
2024-02-02,S5,Warehouse,33,627,24896.96,17437.19,7459.77,754.4533333333333,226.05363636363637,2.518379753994062,Optimal
2024-02-03,S1,Checkout,13,195,18221.66,12939.58,5282.08,1401.6661538461537,406.31384615384616,1.07015496941552,Optimal
2024-02-03,S1,Floor,38,912,18221.66,12939.58,5282.08,479.51736842105265,139.0021052631579,5.005032472343355,Optimal
2024-02-03,S1,Warehouse,13,260,18221.66,12939.58,5282.08,1401.6661538461537,406.31384615384616,1.4268732925540264,Optimal
2024-02-03,S2,Checkout,19,380,32378.49,23382.1,8996.390000000003,1704.131052631579,473.49421052631595,1.17361865856005,Optimal
2024-02-03,S2,Floor,34,748,32378.49,23382.1,8996.390000000003,952.3085294117648,264.599705882353,2.3101756752708353,Optimal
2024-02-03,S2,Warehouse,28,420,32378.49,23382.1,8996.390000000003,1156.3746428571428,321.29964285714294,1.297157464724266,Optimal
2024-02-03,S3,Checkout,21,399,26307.68,19272.0,7035.68,1252.7466666666667,335.03238095238095,1.5166673762186555,Optimal
2024-02-03,S3,Floor,24,360,26307.68,19272.0,7035.68,1096.1533333333334,293.15333333333336,1.3684216928288622,Optimal
2024-02-03,S3,Warehouse,13,286,26307.68,19272.0,7035.68,2023.6676923076923,541.2061538461538,1.0871350115251515,Optimal
2024-02-03,S4,Checkout,39,936,29006.25,20141.05,8865.2,743.75,227.31282051282054,3.226890756302521,Optimal
2024-02-03,S4,Floor,26,390,29006.25,20141.05,8865.2,1115.625,340.9692307692308,1.3445378151260505,Optimal
2024-02-03,S4,Warehouse,38,570,29006.25,20141.05,8865.2,763.3223684210526,233.2947368421053,1.965093729799612,Optimal
2024-02-03,S5,Checkout,17,306,24412.07,17339.05,7073.02,1436.0041176470588,416.06,1.253478299873792,Optimal
2024-02-03,S5,Floor,38,798,24412.07,17339.05,7073.02,642.4228947368421,186.1321052631579,3.2688747820238104,Optimal
2024-02-03,S5,Warehouse,18,270,24412.07,17339.05,7073.02,1356.226111111111,392.9455555555556,1.1060102645945222,Optimal
2024-02-04,S1,Checkout,11,165,14427.41,10472.49,3954.92,1311.5827272727272,359.53818181818184,1.143656415115395,Optimal
2024-02-04,S1,Floor,12,180,14427.41,10472.49,3954.92,1202.2841666666666,329.57666666666665,1.2476251801258853,Optimal
2024-02-04,S1,Warehouse,9,171,14427.41,10472.49,3954.92,1603.0455555555554,439.43555555555554,1.185243921119591,Optimal
2024-02-04,S2,Checkout,39,897,26284.34,18624.86,7659.48,673.9574358974359,196.39692307692306,3.412678423730632,Optimal
2024-02-04,S2,Floor,30,600,26284.34,18624.86,7659.48,876.1446666666667,255.31599999999997,2.2827280426291856,Optimal
2024-02-04,S2,Warehouse,14,322,26284.34,18624.86,7659.48,1877.452857142857,547.1057142857143,1.2250640495443295,Optimal
2024-02-04,S3,Checkout,8,168,26145.97,18837.89,7308.080000000002,3268.24625,913.5100000000002,0.6425464421476809,Optimal
2024-02-04,S3,Floor,14,336,26145.97,18837.89,7308.080000000002,1867.5692857142858,522.0057142857144,1.2850928842953617,Optimal
2024-02-04,S3,Warehouse,19,361,26145.97,18837.89,7308.080000000002,1376.1036842105264,384.6357894736843,1.3807099143768617,Optimal
2024-02-04,S4,Checkout,12,240,28359.51,20695.29,7664.2199999999975,2363.2925,638.6849999999998,0.8462769631774315,Optimal
2024-02-04,S4,Floor,13,221,28359.51,20695.29,7664.2199999999975,2181.500769230769,589.5553846153845,0.7792800369258849,Optimal
2024-02-04,S4,Warehouse,17,357,28359.51,20695.29,7664.2199999999975,1668.206470588235,450.83647058823516,1.2588369827264294,Optimal
2024-02-04,S5,Checkout,28,588,20382.15,14931.93,5450.220000000001,727.9339285714286,194.65071428571432,2.8848772087341126,Optimal
2024-02-04,S5,Floor,20,480,20382.15,14931.93,5450.220000000001,1019.1075000000001,272.5110000000001,2.355001803048255,Optimal
2024-02-04,S5,Warehouse,33,660,20382.15,14931.93,5450.220000000001,617.6409090909092,165.15818181818184,3.238127479191351,Optimal
2024-02-05,S1,Checkout,22,352,34525.21,24313.99,10211.219999999998,1569.3277272727273,464.1463636363635,1.0195448485324201,Optimal
2024-02-05,S1,Floor,29,522,34525.21,24313.99,10211.219999999998,1190.5244827586207,352.11103448275855,1.5119386674259188,Optimal
2024-02-05,S1,Warehouse,28,616,34525.21,24313.99,10211.219999999998,1233.0432142857142,364.6864285714285,1.7842034849317356,Optimal
2024-02-05,S2,Checkout,37,888,17834.45,12498.16,5336.290000000001,482.01216216216216,144.22405405405408,4.979127475195478,Optimal
2024-02-05,S2,Floor,9,198,17834.45,12498.16,5336.290000000001,1981.6055555555556,592.9211111111113,1.1102108559557484,Optimal
2024-02-05,S2,Warehouse,33,660,17834.45,12498.16,5336.290000000001,540.4378787878788,161.70575757575762,3.7007028531858284,Optimal
2024-02-05,S3,Checkout,20,440,21763.56,16226.79,5536.77,1088.178,276.8385,2.0217280628720666,Optimal
2024-02-05,S3,Floor,20,480,21763.56,16226.79,5536.77,1088.178,276.8385,2.2055215231331635,Optimal
2024-02-05,S3,Warehouse,13,208,21763.56,16226.79,5536.77,1674.1200000000001,425.90538461538466,0.9557259933577043,Optimal
2024-02-05,S4,Checkout,11,231,35410.4,25691.73,9718.670000000002,3219.127272727273,883.5154545454548,0.6523507218218376,Optimal
2024-02-05,S4,Floor,35,560,35410.4,25691.73,9718.670000000002,1011.7257142857143,277.67628571428577,1.5814562953256668,Optimal
2024-02-05,S4,Warehouse,14,308,35410.4,25691.73,9718.670000000002,2529.3142857142857,694.1907142857144,0.8698009624291169,Optimal
2024-02-05,S5,Checkout,39,897,23929.57,17015.9,6913.669999999998,613.5787179487179,177.2735897435897,3.7485002864656574,Optimal
2024-02-05,S5,Floor,22,352,23929.57,17015.9,6913.669999999998,1087.7077272727272,314.2577272727272,1.4709833900065903,Optimal
2024-02-05,S5,Warehouse,16,256,23929.57,17015.9,6913.669999999998,1495.598125,432.1043749999999,1.0698061018229748,Optimal
2024-02-06,S1,Checkout,38,874,16101.01,11437.58,4663.43,423.7107894736842,122.72184210526316,5.428230899800695,Optimal
2024-02-06,S1,Floor,18,288,16101.01,11437.58,4663.43,894.5005555555556,259.07944444444445,1.7887076649228835,Optimal
2024-02-06,S1,Warehouse,26,598,16101.01,11437.58,4663.43,619.2696153846153,179.36269230769233,3.714052720916265,Optimal
2024-02-06,S2,Checkout,29,551,33578.67,23498.62,10080.05,1157.885172413793,347.5879310344827,1.6409226452387782,Optimal
2024-02-06,S2,Floor,17,306,33578.67,23498.62,10080.05,1975.215882352941,592.9441176470588,0.911292793907561,Optimal
2024-02-06,S2,Warehouse,22,352,33578.67,23498.62,10080.05,1526.3031818181817,458.18409090909086,1.0482845210962792,Optimal
2024-02-06,S3,Checkout,25,475,26302.02,19012.08,7289.939999999999,1052.0808,291.59759999999994,1.8059449426317826,Optimal
2024-02-06,S3,Floor,36,864,26302.02,19012.08,7289.939999999999,730.6116666666667,202.4983333333333,3.2849188009133896,Optimal
2024-02-06,S3,Warehouse,29,667,26302.02,19012.08,7289.939999999999,906.9662068965517,251.3772413793103,2.5359268983903136,Optimal
2024-02-06,S4,Checkout,34,578,25144.93,17671.65,7473.279999999999,739.5567647058824,219.80235294117642,2.298674126354696,Optimal
2024-02-06,S4,Floor,39,858,25144.93,17671.65,7473.279999999999,644.7417948717949,191.62256410256407,3.4122186858344805,Optimal
2024-02-06,S4,Warehouse,31,496,25144.93,17671.65,7473.279999999999,811.1267741935484,241.07354838709674,1.9725646482213315,Optimal
2024-02-06,S5,Checkout,13,299,21998.49,15656.119999999999,6342.370000000003,1692.1915384615386,487.8746153846156,1.3591841985518096,Optimal
2024-02-06,S5,Floor,35,805,21998.49,15656.119999999999,6342.370000000003,628.5282857142857,181.2105714285715,3.659342073024103,Optimal
2024-02-06,S5,Warehouse,37,555,21998.49,15656.119999999999,6342.370000000003,594.5537837837838,171.41540540540547,2.5229004354389777,Optimal
2024-02-07,S1,Checkout,31,744,19683.7,14516.64,5167.060000000001,634.9580645161291,166.6793548387097,3.7797771760390577,Optimal
2024-02-07,S1,Floor,11,176,19683.7,14516.64,5167.060000000001,1789.4272727272728,469.7327272727274,0.8941408373425728,Optimal
2024-02-07,S1,Warehouse,37,888,19683.7,14516.64,5167.060000000001,531.9918918918919,139.6502702702703,4.511346952046617,Optimal
2024-02-07,S2,Checkout,22,484,38384.41,27321.61,11062.800000000003,1744.7459090909092,502.8545454545456,1.260928590539753,Optimal
2024-02-07,S2,Floor,16,368,38384.41,27321.61,11062.800000000003,2399.025625,691.4250000000002,0.9587225647079112,Optimal
2024-02-07,S2,Warehouse,30,600,38384.41,27321.61,11062.800000000003,1279.4803333333334,368.7600000000001,1.5631346163715945,Optimal
2024-02-07,S3,Checkout,28,476,22751.93,16187.29,6564.639999999999,812.5689285714286,234.45142857142855,2.0921302060968014,Optimal
2024-02-07,S3,Floor,32,704,22751.93,16187.29,6564.639999999999,710.9978125,205.14499999999998,3.0942429938910676,Optimal
2024-02-07,S3,Warehouse,11,165,22751.93,16187.29,6564.639999999999,2068.3572727272726,596.7854545454545,0.725213201693219,Optimal
2024-02-07,S4,Checkout,14,238,26804.38,19458.05,7346.330000000002,1914.5985714285714,524.7378571428573,0.8879145870936017,Optimal
2024-02-07,S4,Floor,14,210,26804.38,19458.05,7346.330000000002,1914.5985714285714,524.7378571428573,0.7834540474355309,Optimal
2024-02-07,S4,Warehouse,11,198,26804.38,19458.05,7346.330000000002,2436.7618181818184,667.848181818182,0.7386852447249292,Optimal
2024-02-07,S5,Checkout,32,608,20180.93,14496.11,5684.82,630.6540625,177.650625,3.0127452005432853,Optimal
2024-02-07,S5,Floor,10,150,20180.93,14496.11,5684.82,2018.093,568.482,0.7432759540814026,Optimal
2024-02-07,S5,Warehouse,21,399,20180.93,14496.11,5684.82,960.9966666666667,270.7057142857143,1.9771140378565306,Optimal
2024-02-08,S1,Checkout,35,525,23393.8,17089.91,6303.889999999999,668.3942857142857,180.11114285714285,2.244184356538912,Optimal
2024-02-08,S1,Floor,23,414,23393.8,17089.91,6303.889999999999,1017.1217391304348,274.08217391304345,1.769699664013542,Optimal
2024-02-08,S1,Warehouse,10,160,23393.8,17089.91,6303.889999999999,2339.38,630.3889999999999,0.6839418991356684,Optimal
2024-02-08,S2,Checkout,28,560,23312.87,16530.17,6782.700000000001,832.6025,242.23928571428573,2.402106647529884,Optimal
2024-02-08,S2,Floor,24,552,23312.87,16530.17,6782.700000000001,971.3695833333333,282.6125,2.367790838279457,Optimal
2024-02-08,S2,Warehouse,21,315,23312.87,16530.17,6782.700000000001,1110.1366666666665,322.9857142857143,1.3511849892355596,Optimal
2024-02-08,S3,Checkout,32,608,38310.92,28151.32,10159.599999999999,1197.21625,317.48749999999995,1.5870148772203854,Optimal
2024-02-08,S3,Floor,35,630,38310.92,28151.32,10159.599999999999,1094.5977142857143,290.27428571428567,1.644439757646123,Optimal
2024-02-08,S3,Warehouse,16,240,38310.92,28151.32,10159.599999999999,2394.4325,634.9749999999999,0.6264532410080469,Optimal
2024-02-08,S4,Checkout,29,696,39133.95,28454.45,10679.499999999996,1349.4465517241379,368.25862068965506,1.7785068974637113,Optimal
2024-02-08,S4,Floor,39,897,39133.95,28454.45,10679.499999999996,1003.4346153846153,273.83333333333326,2.2921274238864213,Optimal
2024-02-08,S4,Warehouse,24,576,39133.95,28454.45,10679.499999999996,1630.58125,444.9791666666665,1.4718677772113473,Optimal
2024-02-08,S5,Checkout,20,440,20222.48,14761.95,5460.529999999999,1011.124,273.02649999999994,2.175796440397024,Optimal
2024-02-08,S5,Floor,18,288,20222.48,14761.95,5460.529999999999,1123.471111111111,303.3627777777777,1.4241576700780518,Optimal
2024-02-08,S5,Warehouse,21,462,20222.48,14761.95,5460.529999999999,962.9752380952381,260.025238095238,2.2845862624168745,Optimal
2024-02-09,S1,Checkout,25,425,20112.5,14207.630000000001,5904.869999999999,804.5,236.19479999999996,2.113113735239279,Optimal
2024-02-09,S1,Floor,32,640,20112.5,14207.630000000001,5904.869999999999,628.515625,184.52718749999997,3.182100683654444,Optimal
2024-02-09,S1,Warehouse,18,288,20112.5,14207.630000000001,5904.869999999999,1117.361111111111,328.0483333333333,1.4319453076444997,Optimal
2024-02-09,S2,Checkout,10,230,35911.81,25902.71,10009.099999999999,3591.1809999999996,1000.9099999999999,0.6404578326739867,Optimal
2024-02-09,S2,Floor,33,528,35911.81,25902.71,10009.099999999999,1088.2366666666667,303.30606060606056,1.4702684158776738,Optimal
2024-02-09,S2,Warehouse,27,405,35911.81,25902.71,10009.099999999999,1330.067037037037,370.70740740740735,1.1277627053607158,Optimal
2024-02-09,S3,Checkout,29,580,17706.09,12533.02,5173.07,610.5548275862069,178.38172413793103,3.275709092182407,Optimal
2024-02-09,S3,Floor,25,500,17706.09,12533.02,5173.07,708.2436,206.9228,2.82388714843311,Optimal
2024-02-09,S3,Warehouse,32,544,17706.09,12533.02,5173.07,553.3153125,161.6584375,3.0723892174952234,Optimal
2024-02-09,S4,Checkout,27,621,26409.8,19052.52,7357.279999999999,978.1407407407407,272.49185185185183,2.3513998591431973,Optimal
2024-02-09,S4,Floor,8,136,26409.8,19052.52,7357.279999999999,3301.225,919.6599999999999,0.5149603556255633,Optimal
2024-02-09,S4,Warehouse,36,576,26409.8,19052.52,7357.279999999999,733.6055555555555,204.36888888888885,2.1810085650023856,Optimal
2024-02-09,S5,Checkout,9,189,25154.84,18020.91,7133.93,2794.9822222222224,792.6588888888889,0.751346460561864,Optimal
2024-02-09,S5,Floor,24,408,25154.84,18020.91,7133.93,1048.1183333333333,297.24708333333336,1.621954264070056,Optimal
2024-02-09,S5,Warehouse,38,798,25154.84,18020.91,7133.93,661.9694736842106,187.735,3.172351722372315,Optimal
2024-02-10,S1,Checkout,8,136,24278.74,17097.670000000002,7181.07,3034.8425,897.63375,0.5601608650201781,Optimal
