TransactionID,Date,LaborHours,InventoryCost,FootTraffic,CustomerID,SalesAmount
447,2026-01-19 14:00:00,2,186,133,447,920.4636990711915
448,2026-01-19 15:00:00,7,251,128,448,951.635164808686
449,2026-01-19 16:00:00,3,485,17,449,337.93910719741075
450,2026-01-19 17:00:00,2,362,94,450,763.6703495711627
451,2026-01-19 18:00:00,2,166,138,451,908.6385436573338
452,2026-01-19 19:00:00,2,203,17,452,205.44561235403248
453,2026-01-19 20:00:00,1,474,166,453,1100.1810794066828
454,2026-01-19 21:00:00,1,340,105,454,703.4708021267674
455,2026-01-19 22:00:00,1,112,111,455,689.4541105797144
456,2026-01-19 23:00:00,3,293,14,456,203.59145086448837
457,2026-01-20 00:00:00,6,74,95,457,649.3163092578579
458,2026-01-20 01:00:00,7,139,184,458,1249.6201376406827
459,2026-01-20 02:00:00,5,124,43,459,357.78872496976146
460,2026-01-20 03:00:00,2,343,64,460,549.0268569401884
461,2026-01-20 04:00:00,7,435,128,461,989.2567906354888
462,2026-01-20 05:00:00,2,440,180,462,1173.398461553535
463,2026-01-20 06:00:00,3,259,167,463,1128.4725351760626
464,2026-01-20 07:00:00,2,467,123,464,907.6740592676598
465,2026-01-20 08:00:00,1,396,154,465,1031.938503557865
466,2026-01-20 09:00:00,5,66,35,466,307.64999650491114
467,2026-01-20 10:00:00,4,177,145,467,950.8420623532099
468,2026-01-20 11:00:00,2,476,56,468,518.6951986087003
469,2026-01-20 12:00:00,7,492,122,469,1063.5877331078955
470,2026-01-20 13:00:00,1,413,85,470,594.731835812797
471,2026-01-20 14:00:00,4,300,81,471,620.5127373897252
472,2026-01-20 15:00:00,5,228,98,472,711.1048463565259
473,2026-01-20 16:00:00,4,231,55,473,446.3022034953737
474,2026-01-20 17:00:00,1,201,42,474,357.8977373879092
475,2026-01-20 18:00:00,6,74,10,475,188.48479677957073
476,2026-01-20 19:00:00,6,229,156,476,1120.1629950781928
477,2026-01-20 20:00:00,4,247,40,477,375.01486514260796
478,2026-01-20 21:00:00,3,393,151,478,1029.2370204016543
479,2026-01-20 22:00:00,7,210,62,479,506.5594391622006
480,2026-01-20 23:00:00,7,226,57,480,537.1877912239977
481,2026-01-21 00:00:00,4,334,78,481,633.3249569523989
482,2026-01-21 01:00:00,2,112,114,482,785.4062221823651
483,2026-01-21 02:00:00,2,199,99,483,692.497863097404
484,2026-01-21 03:00:00,7,203,199,484,1324.4095502000364
485,2026-01-21 04:00:00,7,205,72,485,582.8429455745054
486,2026-01-21 05:00:00,6,419,82,486,724.644424490488
487,2026-01-21 06:00:00,3,98,170,487,1115.7099748871588
488,2026-01-21 07:00:00,1,386,178,488,1224.4532589646406
489,2026-01-21 08:00:00,2,133,98,489,626.4442766038442
490,2026-01-21 09:00:00,7,410,185,490,1301.9690950176923
491,2026-01-21 10:00:00,6,226,22,491,284.1059244075774
492,2026-01-21 11:00:00,5,197,82,492,669.3022054960037
493,2026-01-21 12:00:00,6,167,86,493,635.2839503757594
494,2026-01-21 13:00:00,2,391,168,494,1168.9491567180291
495,2026-01-21 14:00:00,2,112,77,495,539.251834168169
496,2026-01-21 15:00:00,6,238,107,496,826.2231824901183
497,2026-01-21 16:00:00,1,409,134,497,991.6332076184464
498,2026-01-21 17:00:00,4,98,111,498,802.2571927429832
499,2026-01-21 18:00:00,2,376,141,499,970.9618249848148
500,2026-01-21 19:00:00,6,306,111,500,784.8631367607397
501,2026-01-21 20:00:00,7,273,28,501,334.5441199390577
502,2026-01-21 21:00:00,6,190,91,502,695.2701688214171
503,2026-01-21 22:00:00,3,264,150,503,1013.3506416694304
504,2026-01-21 23:00:00,4,484,32,504,456.23696828784404
505,2026-01-22 00:00:00,5,428,92,505,755.9634091294935
506,2026-01-22 01:00:00,1,489,118,506,889.3113564076858
507,2026-01-22 02:00:00,5,260,84,507,663.5164292894203
508,2026-01-22 03:00:00,4,367,138,508,987.7010044952754
509,2026-01-22 04:00:00,4,81,97,509,608.55564966112
510,2026-01-22 05:00:00,4,207,63,510,497.74147084375545
511,2026-01-22 06:00:00,5,334,98,511,860.8394187946238
512,2026-01-22 07:00:00,7,354,152,512,1085.866248004865
513,2026-01-22 08:00:00,4,478,74,513,592.9538086687733
514,2026-01-22 09:00:00,6,335,85,514,758.5916790770673
515,2026-01-22 10:00:00,5,193,152,515,1067.1624890960802
516,2026-01-22 11:00:00,4,473,158,516,1155.5225964157032
517,2026-01-22 12:00:00,6,68,156,517,1087.280215871012
518,2026-01-22 13:00:00,7,67,69,518,514.1549417113172
519,2026-01-22 14:00:00,3,306,102,519,745.6021571725604
520,2026-01-22 15:00:00,7,127,170,520,1191.7546235070247
521,2026-01-22 16:00:00,4,420,58,521,597.3106310346119
522,2026-01-22 17:00:00,5,224,44,522,371.14367056030176
523,2026-01-22 18:00:00,2,243,181,523,1227.3220337568118
524,2026-01-22 19:00:00,4,162,111,524,786.0551718252295
525,2026-01-22 20:00:00,2,163,20,525,203.7918320228825
526,2026-01-22 21:00:00,6,271,108,526,819.0681233323578
527,2026-01-22 22:00:00,3,215,119,527,781.9606013791619
528,2026-01-22 23:00:00,1,484,83,528,687.092669946391
529,2026-01-23 00:00:00,7,368,183,529,1289.9319293902101
530,2026-01-23 01:00:00,3,181,18,530,174.9092789249296
531,2026-01-23 02:00:00,4,434,12,531,288.7637687670101
532,2026-01-23 03:00:00,2,313,94,532,711.5740207544003
533,2026-01-23 04:00:00,7,462,35,533,455.9700025083319
534,2026-01-23 05:00:00,2,104,81,534,579.5863086243493
535,2026-01-23 06:00:00,5,408,57,535,582.1780974443734
536,2026-01-23 07:00:00,2,180,165,536,1113.2467223347662
537,2026-01-23 08:00:00,5,337,126,537,916.2516307979406
538,2026-01-23 09:00:00,6,315,163,538,1192.9231479383914
539,2026-01-23 10:00:00,7,415,162,539,1207.8492293252596
540,2026-01-23 11:00:00,7,211,21,540,346.0772331105712
541,2026-01-23 12:00:00,1,429,142,541,991.9881499119848
542,2026-01-23 13:00:00,4,136,57,542,432.1058508789501
543,2026-01-23 14:00:00,5,104,46,543,363.7860936947137
544,2026-01-23 15:00:00,1,337,53,544,439.7786368270667
545,2026-01-23 16:00:00,2,227,24,545,256.1017640277631
546,2026-01-23 17:00:00,2,440,52,546,488.5788684878181
547,2026-01-23 18:00:00,1,398,185,547,1254.8751762093557
548,2026-01-23 19:00:00,7,57,96,548,718.2311103803942
549,2026-01-23 20:00:00,2,370,79,549,608.323744922568
550,2026-01-23 21:00:00,6,362,55,550,502.4245405322439
551,2026-01-23 22:00:00,6,296,117,551,852.0051600925905
552,2026-01-23 23:00:00,1,372,132,552,947.851532859104
553,2026-01-24 00:00:00,5,492,180,553,1316.7096693158487
554,2026-01-24 01:00:00,5,304,30,554,290.52486687149025
555,2026-01-24 02:00:00,1,377,160,555,1121.0026028039981
556,2026-01-24 03:00:00,5,103,116,556,858.3130543920796
557,2026-01-24 04:00:00,7,298,89,557,706.922494477244
558,2026-01-24 05:00:00,7,288,56,558,537.4848013882812
559,2026-01-24 06:00:00,5,278,126,559,900.1962571910292
560,2026-01-24 07:00:00,6,116,133,560,941.649207764135
561,2026-01-24 08:00:00,5,100,152,561,982.0197333277432
562,2026-01-24 09:00:00,7,146,34,562,350.6566302870366
563,2026-01-24 10:00:00,3,141,45,563,386.7394238399634
564,2026-01-24 11:00:00,4,313,60,564,550.9713521789652
565,2026-01-24 12:00:00,2,467,24,565,326.8948745675907
566,2026-01-24 13:00:00,3,340,77,566,598.8286409037079
567,2026-01-24 14:00:00,5,145,30,567,250.72196746969175
568,2026-01-24 15:00:00,6,137,150,568,1008.3735086628215
569,2026-01-24 16:00:00,1,127,28,569,207.02179785735657
570,2026-01-24 17:00:00,5,337,43,570,413.1679865009516
571,2026-01-24 18:00:00,6,169,87,571,664.4865890494085
572,2026-01-24 19:00:00,4,351,134,572,959.0433679148614
573,2026-01-24 20:00:00,5,449,126,573,970.8636411700634
574,2026-01-24 21:00:00,7,214,61,574,571.27881903143
575,2026-01-24 22:00:00,1,231,36,575,288.10613336311917
576,2026-01-24 23:00:00,6,447,166,576,1178.6139906823732
577,2026-01-25 00:00:00,6,272,165,577,1140.5487720562537
578,2026-01-25 01:00:00,6,360,44,578,479.50765409919813
579,2026-01-25 02:00:00,4,481,145,579,1094.63831354858
580,2026-01-25 03:00:00,5,56,153,580,1021.982555910487
581,2026-01-25 04:00:00,4,379,115,581,902.7221191766405
582,2026-01-25 05:00:00,2,312,173,582,1156.0091079036904
583,2026-01-25 06:00:00,2,210,167,583,1156.5649844402797
584,2026-01-25 07:00:00,5,200,155,584,1089.5456140831773
585,2026-01-25 08:00:00,7,134,11,585,135.49537589376365
586,2026-01-25 09:00:00,4,196,186,586,1288.819758898907
587,2026-01-25 10:00:00,1,161,86,587,556.2904016959283
588,2026-01-25 11:00:00,6,430,141,588,1033.976964316292
589,2026-01-25 12:00:00,6,452,99,589,835.3131332949869
590,2026-01-25 13:00:00,5,85,98,590,636.3545858299037
591,2026-01-25 14:00:00,7,334,103,591,802.3359230603517
592,2026-01-25 15:00:00,2,237,16,592,243.8129562187262
593,2026-01-25 16:00:00,2,131,104,593,709.986527369925
594,2026-01-25 17:00:00,6,51,117,594,831.6671934281766
595,2026-01-25 18:00:00,5,434,83,595,683.4926819850758
596,2026-01-25 19:00:00,4,352,48,596,407.4489000309569
597,2026-01-25 20:00:00,2,246,150,597,1025.004522879412
598,2026-01-25 21:00:00,4,453,168,598,1231.8076846872586
599,2026-01-25 22:00:00,7,60,80,599,629.5498015824332
600,2026-01-25 23:00:00,2,283,65,600,511.1720769035359
601,2026-01-26 00:00:00,2,435,179,601,1205.487952695838
602,2026-01-26 01:00:00,3,244,198,602,1379.333087641792
603,2026-01-26 02:00:00,2,168,51,603,400.79362328952527
604,2026-01-26 03:00:00,1,445,193,604,1301.283400752325
605,2026-01-26 04:00:00,5,69,45,605,360.61652287549896
606,2026-01-26 05:00:00,5,310,93,606,730.4879243422066
607,2026-01-26 06:00:00,4,342,127,607,956.6882478647394
608,2026-01-26 07:00:00,7,471,16,608,347.9888436991635
609,2026-01-26 08:00:00,2,305,63,609,525.255394603425
610,2026-01-26 09:00:00,1,271,138,610,928.8419306367962
611,2026-01-26 10:00:00,4,442,181,611,1275.2293832558885
612,2026-01-26 11:00:00,3,275,129,612,920.7375117998516
613,2026-01-26 12:00:00,4,102,182,613,1200.6985810102137
614,2026-01-26 13:00:00,4,477,115,614,888.0109764271454
615,2026-01-26 14:00:00,2,404,56,615,464.7237912685722
616,2026-01-26 15:00:00,3,391,132,616,964.5518674422129
617,2026-01-26 16:00:00,4,413,150,617,1086.2504600688778
618,2026-01-26 17:00:00,1,329,128,618,865.0538486168773
619,2026-01-26 18:00:00,1,130,159,619,982.7279855238961
620,2026-01-26 19:00:00,5,251,127,620,924.6142753168336
621,2026-01-26 20:00:00,3,207,30,621,303.60285171083086
622,2026-01-26 21:00:00,3,169,146,622,960.8990365603543
623,2026-01-26 22:00:00,5,108,35,623,300.0018889226122
624,2026-01-26 23:00:00,4,264,18,624,222.29234432888427
625,2026-01-27 00:00:00,3,177,24,625,253.56764817434757
626,2026-01-27 01:00:00,1,273,19,626,186.78068779077788
627,2026-01-27 02:00:00,1,258,131,627,945.6340370706218
628,2026-01-27 03:00:00,2,419,130,628,923.3915569208701
629,2026-01-27 04:00:00,3,164,134,629,825.443571663822
630,2026-01-27 05:00:00,4,258,179,630,1210.494850001126
631,2026-01-27 06:00:00,5,63,81,631,577.7089956054359
632,2026-01-27 07:00:00,5,58,161,632,1091.7515570257258
633,2026-01-27 08:00:00,4,89,58,633,443.34378710183114
634,2026-01-27 09:00:00,7,499,163,634,1207.6849444968059
635,2026-01-27 10:00:00,6,286,100,635,767.2082437950967
636,2026-01-27 11:00:00,2,330,46,636,414.8225931495296
637,2026-01-27 12:00:00,5,408,77,637,594.4585724906876
638,2026-01-27 13:00:00,3,250,59,638,514.1586520317135
639,2026-01-27 14:00:00,2,295,161,639,1059.5649034258602
640,2026-01-27 15:00:00,3,327,28,640,353.61131462842854
641,2026-01-27 16:00:00,7,284,109,641,855.9739542337977
642,2026-01-27 17:00:00,1,53,69,642,463.78782409181923
643,2026-01-27 18:00:00,2,203,176,643,1181.3827030800383
644,2026-01-27 19:00:00,5,491,98,644,827.4939615807749
645,2026-01-27 20:00:00,2,78,155,645,1003.5865864895235
646,2026-01-27 21:00:00,2,158,156,646,1008.4675067861585
647,2026-01-27 22:00:00,2,147,173,647,1123.2650604441628
648,2026-01-27 23:00:00,6,264,192,648,1303.5750655508477
649,2026-01-28 00:00:00,2,342,78,649,590.297667012361
650,2026-01-28 01:00:00,3,124,184,650,1245.1408514390673
651,2026-01-28 02:00:00,1,375,58,651,451.25419244848734
652,2026-01-28 03:00:00,7,195,117,652,870.1295137990884
653,2026-01-28 04:00:00,4,177,170,653,1136.5040711014642
654,2026-01-28 05:00:00,2,390,128,654,905.677365846576
655,2026-01-28 06:00:00,5,91,158,655,1065.732028097113
656,2026-01-28 07:00:00,2,405,159,656,1123.1916627822416
657,2026-01-28 08:00:00,5,90,185,657,1184.2254245055726
658,2026-01-28 09:00:00,3,471,46,658,465.3407013463965
659,2026-01-28 10:00:00,5,83,152,659,979.4289798368293
660,2026-01-28 11:00:00,4,66,172,660,1135.456458549519
661,2026-01-28 12:00:00,1,214,169,661,1098.4946193108788
662,2026-01-28 13:00:00,5,202,20,662,258.0698966015126
663,2026-01-28 14:00:00,5,427,147,663,1104.870940466172
664,2026-01-28 15:00:00,1,125,87,664,566.234691285948
665,2026-01-28 16:00:00,4,136,86,665,644.2206587765461
666,2026-01-28 17:00:00,2,166,194,666,1215.3466538173159
667,2026-01-28 18:00:00,5,411,162,667,1212.6562955668358
668,2026-01-28 19:00:00,1,391,11,668,181.7726645233544
669,2026-01-28 20:00:00,3,76,73,669,454.91462796913237
670,2026-01-28 21:00:00,1,362,44,670,377.74395274611805
671,2026-01-28 22:00:00,3,336,16,671,228.54095408237373
672,2026-01-28 23:00:00,4,183,94,672,668.8177804154989
673,2026-01-29 00:00:00,2,268,155,673,1047.3494404645196
674,2026-01-29 01:00:00,1,217,76,674,569.0352708266482
675,2026-01-29 02:00:00,7,147,51,675,449.3488225830859
676,2026-01-29 03:00:00,7,317,127,676,941.351472905433
677,2026-01-29 04:00:00,6,286,134,677,946.0035956314861
678,2026-01-29 05:00:00,5,358,176,678,1224.3545162607288
679,2026-01-29 06:00:00,4,443,178,679,1204.2652548224896
680,2026-01-29 07:00:00,1,222,33,680,257.8460071945092
681,2026-01-29 08:00:00,7,450,197,681,1459.3216168758656
682,2026-01-29 09:00:00,5,459,55,682,517.9992238626473
683,2026-01-29 10:00:00,7,239,28,683,363.56147582400916
684,2026-01-29 11:00:00,1,171,77,684,491.50553730574524
685,2026-01-29 12:00:00,3,95,111,685,792.6328769793166
686,2026-01-29 13:00:00,1,113,51,686,410.0282019919413
687,2026-01-29 14:00:00,6,179,41,687,407.43064669679626
688,2026-01-29 15:00:00,1,359,176,688,1238.4375780493058
689,2026-01-29 16:00:00,1,412,118,689,857.2737892478299
690,2026-01-29 17:00:00,6,242,45,690,455.6555134244867
691,2026-01-29 18:00:00,4,356,106,691,840.658016301946
692,2026-01-29 19:00:00,1,230,173,692,1127.3915535929534
693,2026-01-29 20:00:00,6,341,140,693,985.7286761524481
694,2026-01-29 21:00:00,5,420,82,694,716.6689006570319
695,2026-01-29 22:00:00,3,331,145,695,1000.144212166996
696,2026-01-29 23:00:00,3,78,106,696,692.4741053713361
697,2026-01-30 00:00:00,1,198,132,697,875.3368474943607
698,2026-01-30 01:00:00,4,316,79,698,645.788426391521
699,2026-01-30 02:00:00,4,345,178,699,1236.0040390201866
700,2026-01-30 03:00:00,5,60,22,700,244.07188608471927
701,2026-01-30 04:00:00,1,213,58,701,405.6942859781941
702,2026-01-30 05:00:00,3,162,69,702,506.3188861583015
703,2026-01-30 06:00:00,4,236,139,703,990.272563513526
704,2026-01-30 07:00:00,1,344,197,704,1353.3837352931016
705,2026-01-30 08:00:00,7,281,14,705,337.0930676691963
706,2026-01-30 09:00:00,4,276,181,706,1241.7893004818318
707,2026-01-30 10:00:00,6,359,36,707,438.9002948023682
708,2026-01-30 11:00:00,7,147,169,708,1222.5473749444557
709,2026-01-30 12:00:00,4,104,158,709,1019.0749188979952
710,2026-01-30 13:00:00,3,160,17,710,213.8909955813775
711,2026-01-30 14:00:00,2,201,59,711,467.3502884845844
712,2026-01-30 15:00:00,7,295,76,712,692.9358430823023
713,2026-01-30 16:00:00,5,455,53,713,495.38575858391334
714,2026-01-30 17:00:00,5,118,134,714,886.2178264859845
715,2026-01-30 18:00:00,3,361,67,715,555.9414663331411
716,2026-01-30 19:00:00,4,338,12,716,244.73182986964903
717,2026-01-30 20:00:00,1,299,95,717,708.3859186120143
718,2026-01-30 21:00:00,4,85,79,718,575.0263132743681
719,2026-01-30 22:00:00,3,288,139,719,960.8576030966915
720,2026-01-30 23:00:00,5,197,181,720,1232.593843342684
721,2026-01-31 00:00:00,4,276,11,721,217.83133428823356
722,2026-01-31 01:00:00,5,293,111,722,881.2504928996336
723,2026-01-31 02:00:00,7,386,44,723,489.769768307056
724,2026-01-31 03:00:00,1,495,107,724,794.0074975934231
725,2026-01-31 04:00:00,7,414,39,725,476.6882709021549
726,2026-01-31 05:00:00,5,250,125,726,905.954559580156
727,2026-01-31 06:00:00,5,203,17,727,190.77019932975986
728,2026-01-31 07:00:00,2,499,159,728,1133.230438151335
729,2026-01-31 08:00:00,2,122,53,729,381.5778526378199
730,2026-01-31 09:00:00,7,250,195,730,1333.6838440266206
731,2026-01-31 10:00:00,6,345,45,731,494.5674986286892
732,2026-01-31 11:00:00,7,66,86,732,617.2296121016401
733,2026-01-31 12:00:00,2,178,40,733,337.0685585857361
734,2026-01-31 13:00:00,5,266,56,734,486.3642900046881
735,2026-01-31 14:00:00,3,110,64,735,465.2308501694035
736,2026-01-31 15:00:00,7,476,115,736,950.153588731376
737,2026-01-31 16:00:00,5,153,199,737,1275.6727684832701
738,2026-01-31 17:00:00,3,91,167,738,1080.0498267520434
739,2026-01-31 18:00:00,3,74,130,739,915.8684246913963
740,2026-01-31 19:00:00,2,88,64,740,393.6970996236382
741,2026-01-31 20:00:00,7,340,153,741,1123.271761088535
742,2026-01-31 21:00:00,4,180,21,742,273.6971797447146
743,2026-01-31 22:00:00,1,278,154,743,1031.4485774386078
744,2026-01-31 23:00:00,2,157,153,744,1015.739008563481
745,2026-02-01 00:00:00,2,221,149,745,919.0300196672215
746,2026-02-01 01:00:00,4,484,145,746,1093.1474812388985
747,2026-02-01 02:00:00,1,151,12,747,109.44935381299206
748,2026-02-01 03:00:00,5,403,153,748,1123.1963185374946
749,2026-02-01 04:00:00,6,61,39,749,341.41695807271526
750,2026-02-01 05:00:00,7,324,32,750,462.54999087484896
751,2026-02-01 06:00:00,6,150,101,751,757.4008597129763
752,2026-02-01 07:00:00,5,93,124,752,843.5212851221164
753,2026-02-01 08:00:00,2,492,113,753,810.3092172223934
754,2026-02-01 09:00:00,1,354,127,754,886.834407055497
755,2026-02-01 10:00:00,2,494,14,755,286.89686635040465
756,2026-02-01 11:00:00,3,66,113,756,740.3834432454232
757,2026-02-01 12:00:00,2,379,117,757,830.5303092018768
758,2026-02-01 13:00:00,2,106,74,758,488.62240008461043
759,2026-02-01 14:00:00,5,360,130,759,979.0542430636597
760,2026-02-01 15:00:00,5,352,39,760,437.3816381792747
761,2026-02-01 16:00:00,5,61,158,761,1082.1363034596336
762,2026-02-01 17:00:00,6,367,93,762,728.2500032036893
763,2026-02-01 18:00:00,3,129,159,763,1053.4793267525286
764,2026-02-01 19:00:00,5,265,41,764,396.848881367464
765,2026-02-01 20:00:00,1,388,170,765,1148.6329738610016
766,2026-02-01 21:00:00,6,313,25,766,345.95477562102
767,2026-02-01 22:00:00,4,198,47,767,413.6296876087484
768,2026-02-01 23:00:00,1,130,151,768,975.8630431737472
769,2026-02-02 00:00:00,7,264,45,769,422.4758642341257
770,2026-02-02 01:00:00,7,423,160,770,1169.4056577850063
771,2026-02-02 02:00:00,1,247,123,771,871.6760482655305
772,2026-02-02 03:00:00,5,249,75,772,593.0828259755748
773,2026-02-02 04:00:00,4,74,114,773,775.3804319405369
774,2026-02-02 05:00:00,4,138,94,774,697.0399893612955
775,2026-02-02 06:00:00,6,317,11,775,265.0032921708246
776,2026-02-02 07:00:00,4,192,84,776,637.9956789291612
777,2026-02-02 08:00:00,7,108,76,777,620.2373303773127
778,2026-02-02 09:00:00,3,459,189,778,1253.20008717309
779,2026-02-02 10:00:00,5,414,199,779,1378.501495345184
780,2026-02-02 11:00:00,4,75,160,780,1056.5581738949877
781,2026-02-02 12:00:00,6,96,163,781,1138.4293292117297
782,2026-02-02 13:00:00,7,337,64,782,592.0828667896732
783,2026-02-02 14:00:00,3,315,15,783,204.15850614731713
784,2026-02-02 15:00:00,2,65,172,784,1056.9574185116849
785,2026-02-02 16:00:00,2,248,159,785,1084.9158361035923
786,2026-02-02 17:00:00,3,450,180,786,1253.4667925282433
787,2026-02-02 18:00:00,7,456,152,787,1153.58399862629
788,2026-02-02 19:00:00,6,331,95,788,777.7509058131695
789,2026-02-02 20:00:00,3,135,69,789,412.4542895191926
790,2026-02-02 21:00:00,5,299,110,790,884.7110253452424
791,2026-02-02 22:00:00,5,440,21,791,311.06778494846816
792,2026-02-02 23:00:00,2,319,58,792,480.9580910842071
793,2026-02-03 00:00:00,4,384,51,793,430.05908959511186
794,2026-02-03 01:00:00,6,166,175,794,1177.1237666878487
795,2026-02-03 02:00:00,2,56,91,795,630.1406413909529
796,2026-02-03 03:00:00,4,186,182,796,1150.3149846100237
797,2026-02-03 04:00:00,4,420,44,797,483.78600261567425
798,2026-02-03 05:00:00,5,225,167,798,1136.2891171130284
799,2026-02-03 06:00:00,7,377,167,799,1234.7149332066056
800,2026-02-03 07:00:00,1,364,143,800,1001.9257324045534
801,2026-02-03 08:00:00,7,264,76,801,653.4426449847278
802,2026-02-03 09:00:00,1,131,89,802,562.3514804510752
803,2026-02-03 10:00:00,3,272,16,803,211.6635256039493
804,2026-02-03 11:00:00,5,421,189,804,1291.4533146824756
805,2026-02-03 12:00:00,4,472,23,805,354.3538899476424
806,2026-02-03 13:00:00,6,451,82,806,768.3616546204777
807,2026-02-03 14:00:00,1,492,152,807,1019.8667733997061
808,2026-02-03 15:00:00,7,152,158,808,1075.7506228158588
809,2026-02-03 16:00:00,4,322,172,809,1183.146741723512
810,2026-02-03 17:00:00,1,63,75,810,489.1002427114066
811,2026-02-03 18:00:00,1,208,100,811,703.7752890430328
812,2026-02-03 19:00:00,1,201,139,812,904.73400058927
813,2026-02-03 20:00:00,6,157,172,813,1159.6212382066303
814,2026-02-03 21:00:00,5,237,29,814,353.19392118209225
815,2026-02-03 22:00:00,6,350,19,815,328.85986701189915
816,2026-02-03 23:00:00,2,147,34,816,294.269339271033
817,2026-02-04 00:00:00,4,180,34,817,321.37547134764344
818,2026-02-04 01:00:00,5,342,63,818,585.0945663275958
819,2026-02-04 02:00:00,5,220,42,819,373.310718263092
820,2026-02-04 03:00:00,5,473,173,820,1231.1191715344178
821,2026-02-04 04:00:00,7,232,104,821,820.9830296060798
822,2026-02-04 05:00:00,5,413,23,822,288.1489209225927
823,2026-02-04 06:00:00,6,88,74,823,563.1653852890946
824,2026-02-04 07:00:00,5,64,119,824,798.7032494321247
825,2026-02-04 08:00:00,3,425,89,825,664.3273580804113
826,2026-02-04 09:00:00,4,53,63,826,425.96197260851204
827,2026-02-04 10:00:00,5,398,134,827,995.1307172311394
828,2026-02-04 11:00:00,4,458,189,828,1362.4188976949708
829,2026-02-04 12:00:00,3,446,140,829,999.2112602622656
830,2026-02-04 13:00:00,3,259,178,830,1227.1014419971498
831,2026-02-04 14:00:00,4,210,143,831,982.8953768266955
832,2026-02-04 15:00:00,1,65,34,832,277.81154106509916
833,2026-02-04 16:00:00,2,475,150,833,1054.3652517365986
834,2026-02-04 17:00:00,7,157,126,834,906.635712356839
835,2026-02-04 18:00:00,1,431,145,835,1025.3545081001098
836,2026-02-04 19:00:00,1,499,158,836,1107.3146861177547
837,2026-02-04 20:00:00,6,360,34,837,430.59072441435706
838,2026-02-04 21:00:00,7,276,88,838,649.573088241292
839,2026-02-04 22:00:00,7,219,77,839,705.3721661636982
840,2026-02-04 23:00:00,1,83,182,840,1157.6332382098549
841,2026-02-05 00:00:00,5,463,197,841,1390.6940451289497
842,2026-02-05 01:00:00,6,300,21,842,289.4303497926797
843,2026-02-05 02:00:00,6,296,41,843,398.8073816565434
844,2026-02-05 03:00:00,3,318,137,844,981.7684642250921
845,2026-02-05 04:00:00,7,190,105,845,821.8494500637706
846,2026-02-05 05:00:00,1,323,101,846,713.024216156103
847,2026-02-05 06:00:00,3,465,150,847,1117.709712389355
848,2026-02-05 07:00:00,4,145,40,848,316.2821985971663
849,2026-02-05 08:00:00,2,276,87,849,602.2856745003949
850,2026-02-05 09:00:00,6,428,29,850,446.80023615736644
851,2026-02-05 10:00:00,4,88,155,851,1034.1332584061563
852,2026-02-05 11:00:00,4,351,69,852,621.2054460543998
853,2026-02-05 12:00:00,5,78,143,853,930.7818087483691
854,2026-02-05 13:00:00,2,495,169,854,1164.794238246938
855,2026-02-05 14:00:00,4,367,102,855,771.3417204162738
856,2026-02-05 15:00:00,4,294,52,856,435.4782347538296
857,2026-02-05 16:00:00,2,285,139,857,970.6609563068536
858,2026-02-05 17:00:00,2,234,69,858,491.6662182922067
859,2026-02-05 18:00:00,4,321,160,859,1081.1499042579812
860,2026-02-05 19:00:00,2,489,40,860,420.96046236765693
861,2026-02-05 20:00:00,4,285,14,861,190.8004147252436
862,2026-02-05 21:00:00,4,288,171,862,1118.4160820557383
863,2026-02-05 22:00:00,5,426,19,863,320.7977170158383
864,2026-02-05 23:00:00,1,315,98,864,645.0233987096937
865,2026-02-06 00:00:00,4,463,139,865,1056.1583818888628
866,2026-02-06 01:00:00,3,458,135,866,950.5399882124161
867,2026-02-06 02:00:00,6,408,20,867,265.17978640740756
868,2026-02-06 03:00:00,7,389,187,868,1334.8861004957762
869,2026-02-06 04:00:00,1,438,168,869,1158.7378350988947
870,2026-02-06 05:00:00,1,114,65,870,453.9442519104582
871,2026-02-06 06:00:00,1,226,92,871,639.9604709704755
872,2026-02-06 07:00:00,5,52,146,872,934.8206213664678
873,2026-02-06 08:00:00,4,478,108,873,872.7918354277981
874,2026-02-06 09:00:00,5,191,158,874,1109.1041551943924
875,2026-02-06 10:00:00,4,425,82,875,643.3271361463338
876,2026-02-06 11:00:00,5,207,165,876,1121.6698158402114
877,2026-02-06 12:00:00,5,373,199,877,1372.6667991867296
878,2026-02-06 13:00:00,6,195,124,878,899.111447483641
879,2026-02-06 14:00:00,3,495,16,879,283.3522862467767
880,2026-02-06 15:00:00,5,342,89,880,709.5636668378107
881,2026-02-06 16:00:00,6,202,153,881,1087.8544659072506
882,2026-02-06 17:00:00,2,481,106,882,776.884407011966
883,2026-02-06 18:00:00,3,242,13,883,217.72119405782473
884,2026-02-06 19:00:00,5,486,13,884,333.0339819459375
885,2026-02-06 20:00:00,7,122,112,885,862.6240498046661
886,2026-02-06 21:00:00,1,448,49,886,379.09898027587917
887,2026-02-06 22:00:00,2,354,26,887,286.71295028654345
888,2026-02-06 23:00:00,2,426,110,888,758.8469827693923
889,2026-02-07 00:00:00,6,393,112,889,806.8480893068153
890,2026-02-07 01:00:00,2,189,133,890,889.0227914282244
891,2026-02-07 02:00:00,3,236,61,891,469.82544621448915
892,2026-02-07 03:00:00,5,342,61,892,552.5955285531224
893,2026-02-07 04:00:00,5,110,173,893,1160.5838307026195
894,2026-02-07 05:00:00,7,476,133,894,1083.2368787432376
